c  DAYS-w instance, from daysall.net file
c  Vertices in file daysall-vertices0.dat
c  Edges in file daysall-edges0.dat
c  
p edges  13308      9318
e   2796  9120     1
e   2796  9525    10
e   2796 10125    10
e   2796 11346     1
e   2796 11971     1
e   2796 12894     5
e   2799  4760     1
e   2799  5611     1
e   2799  8528     3
e   2799  8809     2
e   2799  8996     5
e   2799  9326     3
e   2799  9375     4
e   2805  3048     3
e   2805  3704     2
e   2805  5808     2
e   2805  8261   274
e   2805  8444     1
e   2805 11627     2
e   2805 12184     2
e   2805 12978     1
e   2815  8531     6
e   2815 11307     1
e   2815 11966     3
e   2822  8261     3
e   2829  6940    20
e   2829  7622    32
e   2829  8200     6
e   2829  9700     1
e   2829 11619    12
e   2829 12200     6
e   2829 13144     4
e   2830  6042     3
e   2830  6284     3
e   2830  6940    52
e   2833  3492     4
e   2833 12271     6
e   2836  5387     1
e   2836 12261     1
e   2839  7608     2
e   2839 10242     2
e   2839 11495     2
e   2842  5071     1
e   2842  5865     1
e   2848  5739     1
e   2848 11743     2
e   2848 11757     2
e   2856  8014     1
e   2856 11805     1
e   2856 12873     1
e   2862  3021     1
e   2862 10491     1
e   2862 12483     1
e   2875  4040     1
e   2875  8529     1
e   2877  3580     1
e   2877  4000     1
e   2877  4633     1
e   2877  5189     1
e   2877  7393     1
e   2877 10636     1
e   2880  4343     1
e   2880  5740     1
e   2880 10636     2
e   2880 12084     1
e   2884  2921     1
e   2884  9158     2
e   2884  9270     1
e   2884  9375     4
e   2884 12819     2
e   2901  4382     1
e   2904  4227     2
e   2904  7160     2
e   2912  3707     2
e   2912  8837     2
e   2915  4273     1
e   2920  3072     2
e   2920  4699     3
e   2920  5080     1
e   2920  8615     2
e   2920  9158    11
e   2921  5108     1
e   2921  6341     1
e   2921  8245     2
e   2921  9695     1
e   2921  9814     1
e   2921 12788     1
e   2928  4483     2
e   2928  9868     1
e   2928 11790     1
e   2928 11858    13
e   2928 12163     1
e   2934  3252     3
e   2934  3580     3
e   2937  6545     1
e   2937  9826     1
e   2937 12587     1
e   2944  3048     5
e   2944  3260     5
e   2944  3960     8
e   2944  6340     1
e   2944  7787     2
e   2944  8870    20
e   2944  8996     2
e   2944  9157     1
e   2944  9158     8
e   2944 11900     3
e   2954 10636     7
e   2954 11188     1
e   2954 12483     1
e   2955 11743     5
e   2956 12261     1
e   2956 12483     1
e   2960  9219     1
e   2963 12346     2
e   2963 12476     4
e   2964  3500     3
e   2964  9385     4
e   2964 10683     1
e   2964 12719     1
e   2965  4206     4
e   2965  5030     5
e   2965  5183     1
e   2965  5550     4
e   2965  5808     1
e   2965  6078     1
e   2965  7359     2
e   2965  7973     5
e   2965  9158     3
e   2965 12346    23
e   2965 12476    14
e   2965 12478    10
e   2965 13144     5
e   2972 10125     1
e   2972 12483     1
e   2973  5271     1
e   2973  5829     1
e   2973  8395     2
e   2973  8529     1
e   2973  8996     1
e   2973 11485     1
e   2977  7016     1
e   2977 10683     1
e   2977 11864     1
e   2977 12079     1
e   2981  4633     2
e   2981  6195     5
e   2981  6197     2
e   2981  9972     2
e   2981 13190     1
e   2982  8276     1
e   2982 10158     2
e   2987  8150     3
e   2987 10636    58
e   3006  4319     1
e   3006  6508     1
e   3008  3707     2
e   3008 10982     2
e   3009  3096     1
e   3009  3163     3
e   3009  3301     4
e   3009  4383     5
e   3009  4728     1
e   3009  4770     4
e   3009  5183    11
e   3009  5720     7
e   3009  5765     2
e   3009  5829     4
e   3009  5877     5
e   3009  5980     3
e   3009  6053     1
e   3009  6231     4
e   3009  6495     2
e   3009  6541     1
e   3009  6884    22
e   3009  7051     5
e   3009  7774     1
e   3009  7778     2
e   3009  8240     6
e   3009  8378     1
e   3009  8529    13
e   3009  8531    19
e   3009  8550     1
e   3009  8615     2
e   3009  8870    24
e   3009  8924     1
e   3009  9296     1
e   3009  9375    20
e   3009 10546     5
e   3009 10623     1
e   3009 10636    15
e   3009 10865     2
e   3009 10982     3
e   3009 11133     1
e   3009 11220     1
e   3009 11238     2
e   3009 11269     3
e   3009 11329     5
e   3009 11647     2
e   3009 11900     4
e   3009 11927     2
e   3009 12261     7
e   3009 12875    12
e   3009 12910    15
e   3009 12934     6
e   3009 13133     1
e   3009 13136     5
e   3014  7391     1
e   3014 11136     7
e   3014 12772     9
e   3020  5539     2
e   3020  8809     1
e   3020 12483     1
e   3020 12575     1
e   3021 12483    17
e   3024  4498     5
e   3024  8529     4
e   3028  7220     5
e   3028  7400     4
e   3028 11059     4
e   3029  6195     6
e   3029  6197     1
e   3029  7028     1
e   3029 11904     2
e   3033  4409     3
e   3033  9375     3
e   3035 12483    11
e   3043  9667     5
e   3048  3901     1
e   3048  4613     2
e   3048  4699     4
e   3048  4741     1
e   3048  5690    11
e   3048  5691     2
e   3048  5829     2
e   3048  6462     6
e   3048  8245     7
e   3048  8395     1
e   3048  8992    17
e   3048  8996     5
e   3048  9141     2
e   3048  9158    31
e   3048  9210     1
e   3048 10948     1
e   3048 10982    27
e   3048 11643     1
e   3048 11858     3
e   3048 11998     3
e   3048 12022     5
e   3048 12261     6
e   3048 13055     1
e   3048 13148     6
e   3049  5980     3
e   3049  6884     1
e   3072  4332     1
e   3072  4699    16
e   3072  4760     1
e   3072  5690     2
e   3072  7622    28
e   3072  8897    47
e   3072  9120     8
e   3072  9158    10
e   3072 11904     1
e   3075  5802     1
e   3075  5867     4
e   3075  9775     3
e   3075 10530     9
e   3075 10982     2
e   3083  4971     3
e   3083  5225     4
e   3083  5538     6
e   3083  7609     2
e   3083  8150     3
e   3083  9384     6
e   3083 12910     5
e   3083 13248     5
e   3088  6205     2
e   3088 11868     1
e   3088 12483    13
e   3096  3704     1
e   3096  4051     1
e   3096  4898     1
e   3096  5658     1
e   3096  6458     1
e   3096  7359     6
e   3096  9296     1
e   3096  9385     1
e   3096  9878     9
e   3096 11290     1
e   3096 12719     1
e   3102 10905     1
e   3107  8996     2
e   3114  3907     1
e   3114  5721     1
e   3114  7815    66
e   3114 11646     1
e   3114 12483     9
e   3116  4597     1
e   3116  7725     1
e   3116  7740     1
e   3116 10308     1
e   3116 11695     1
e   3116 12122     1
e   3121  6139     3
e   3121  8996     1
e   3122 11464     2
e   3122 11473     6
e   3122 11495     2
e   3122 11826     1
e   3122 12855     5
e   3124  5865     2
e   3128  4735     1
e   3128 10093     1
e   3131  4613     1
e   3131  4847     1
e   3131  8133     1
e   3141  7254     1
e   3160  3492     4
e   3160  7669     1
e   3160  8531     4
e   3160 10916     1
e   3160 12123     1
e   3160 12483     8
e   3163  6756     2
e   3163  9088     3
e   3163  9375     8
e   3163 12230     3
e   3163 12785     4
e   3167  6756     4
e   3167  8897     2
e   3178  7359     5
e   3178 12022     5
e   3180  4071     1
e   3180  4498     1
e   3180  8988     3
e   3180 12261     3
e   3180 12910    36
e   3196 12483     2
e   3201  3637     2
e   3201  7981     2
e   3201 10342     2
e   3201 11163    37
e   3209  4346     2
e   3209  4613     1
e   3209  6139     1
e   3209  7506     3
e   3209  8146     3
e   3209  8549     1
e   3209  8992    11
e   3209  9034     4
e   3209  9212     1
e   3209 10934     4
e   3209 11152     1
e   3209 11636     2
e   3209 12122     4
e   3209 12910     1
e   3212  9158     1
e   3212 11398     1
e   3215  9296     4
e   3216  9147     2
e   3216 13144     2
e   3217  5468     1
e   3217  8964     1
e   3217 10027     5
e   3217 11394     4
e   3229  3435     2
e   3229  7892     1
e   3229 10855     2
e   3229 12150     1
e   3229 12483     1
e   3232  4760     1
e   3232  7037     1
e   3232 11148     2
e   3243  4329     1
e   3243  4699    33
e   3243  9867    28
e   3247  3307     1
e   3247  4248     2
e   3247  6092     7
e   3247  8240     4
e   3248  9386     2
e   3248 10633     1
e   3248 12301     1
e   3252  4760     1
e   3252 11381     1
e   3260  4248     5
e   3260  4319     1
e   3260  4613     7
e   3260  4713    10
e   3260  4728     2
e   3260  4919     3
e   3260  5183    10
e   3260  5720     6
e   3260  5802     6
e   3260  6092     1
e   3260  7051     5
e   3260  7457    11
e   3260  7506     1
e   3260  7984    13
e   3260  8146     7
e   3260  8150    27
e   3260  8245    14
e   3260  8444     3
e   3260  8531    10
e   3260  8809     3
e   3260  9157     3
e   3260  9375    18
e   3260  9977     1
e   3260 10321     2
e   3260 10545     3
e   3260 11065     2
e   3260 11287     1
e   3260 11346     2
e   3260 11927     3
e   3260 11966     6
e   3260 12329     1
e   3260 12483    47
e   3260 12574     1
e   3260 12674     4
e   3260 12962    10
e   3260 12963    11
e   3260 12979     1
e   3260 13121     2
e   3260 13136     6
e   3260 13216     3
e   3266 12962     2
e   3272  4051     1
e   3272  8992     1
e   3277  5146     1
e   3277  6579     1
e   3281  3796     2
e   3281  5802     1
e   3281 12530     1
e   3287  4709     1
e   3292  4051     1
e   3292  4214     5
e   3292  4489     3
e   3292  5808     3
e   3292  5877     6
e   3292  7543    10
e   3292  8531    31
e   3292  8583     2
e   3292  8897     1
e   3292  8959     1
e   3292 10266     1
e   3292 10409     1
e   3292 11307     1
e   3292 12064   119
e   3292 12103     4
e   3292 13148    11
e   3294  4593     1
e   3294  9568     2
e   3294 10284     1
e   3297  3866    11
e   3297  4414     3
e   3297  4572     3
e   3297  8452     4
e   3297  8784     5
e   3297  9088     3
e   3297  9158     6
e   3297 11065     7
e   3301  4633     1
e   3301  8964    15
e   3301 11115     5
e   3302 12875    25
e   3313  4971     2
e   3313 10079     1
e   3313 11932     1
e   3316  9375     2
e   3317  8489     2
e   3317 12989     1
e   3319  3333     1
e   3319 11478     6
e   3319 12875    27
e   3322  6955     1
e   3322 12261     3
e   3333  5076     1
e   3336 10523     1
e   3342  3393     1
e   3342 10040     1
e   3348  4613     2
e   3348  6349     4
e   3348  7772    47
e   3348  8150     3
e   3348  8225     2
e   3348  8531   112
e   3348 10625    49
e   3348 12483    52
e   3348 12910     8
e   3349  4319     2
e   3349  4330     3
e   3349  4657     3
e   3349  5550     7
e   3349  5690     1
e   3349  5759     9
e   3349  8225     3
e   3349  8394     1
e   3349  8531     8
e   3349 11250     9
e   3349 12097     1
e   3349 13028     9
e   3357  8146     1
e   3357 12875     1
e   3362  3545     2
e   3362  3899     1
e   3362  6764     1
e   3362 11152     1
e   3368  3393     7
e   3369  5829     1
e   3376  8245     1
e   3376  9375     3
e   3376 11901     1
e   3387  4760    18
e   3387  7583     9
e   3387  9158     2
e   3387  9525    10
e   3387 11971     1
e   3388 12649     1
e   3389 12875     1
e   3393  4671     1
e   3393 10040    18
e   3393 11584     1
e   3395  4895     2
e   3395  5277     2
e   3395  7035     1
e   3395  7541     2
e   3395  7745     1
e   3395  8334     1
e   3395  8808     1
e   3395  8885     6
e   3395  8996     1
e   3395  9221     1
e   3395  9409     5
e   3395  9698     1
e   3395 10040    11
e   3403 11575     1
e   3412  8216     1
e   3416  6293    10
e   3416  8531     5
e   3416  8992     5
e   3416 10683     3
e   3416 12483     5
e   3420  4699     1
e   3420  4713     2
e   3420  7201     1
e   3421  3500     2
e   3421  5554    39
e   3421  5865     4
e   3421  6580    18
e   3421  7304     1
e   3421  7758     1
e   3421  8529     7
e   3421  8530     5
e   3421  9387     2
e   3421 10725     5
e   3421 11250     5
e   3421 11436     3
e   3421 11619     2
e   3421 12022     1
e   3421 12259     2
e   3435  3438     2
e   3435  4051     5
e   3435  4613    56
e   3435  5539     1
e   3435  7049     4
e   3435  8245    11
e   3435  9034     2
e   3435  9760     2
e   3435 11325     2
e   3435 11367     2
e   3435 11462     2
e   3436  5802     1
e   3441  4624     5
e   3441 11216     5
e   3449  6579     1
e   3462  8996    11
e   3462 12122     1
e   3464  7051    11
e   3464 11900    11
e   3465  3545     1
e   3465  3904     1
e   3465  4699     2
e   3465  4998     1
e   3465  5611     1
e   3465  8189     2
e   3465  8489     1
e   3465  8666     1
e   3465  8755     1
e   3465  9158     1
e   3465  9238     2
e   3465 11611     1
e   3465 12117     3
e   3465 12261     2
e   3465 12433     2
e   3465 12483     1
e   3465 13003     1
e   3467  6870     2
e   3467  7726     1
e   3467  8245    11
e   3467 12122     6
e   3467 12261     4
e   3467 12301     4
e   3469  4040     3
e   3469  5096     2
e   3469  5966     2
e   3469  7051     5
e   3469  7502    44
e   3469  8232     1
e   3469 10955     3
e   3469 11944     1
e   3469 12122    12
e   3469 12306     5
e   3469 12483     7
e   3469 12946    43
e   3469 13148    14
e   3470 10378     3
e   3473  4227     1
e   3473  4699     2
e   3473  4810     1
e   3473  8996     6
e   3473 13028     2
e   3491  6347     1
e   3491  8809     1
e   3492  3782     6
e   3492  5550     5
e   3492  9994     4
e   3492 12271     4
e   3494  5071     3
e   3494  7252     2
e   3496  4330     3
e   3496  4613     4
e   3496  4678     1
e   3496  5550     3
e   3496  5802     1
e   3496  5860     3
e   3496  6870     1
e   3496  8261     1
e   3496  9896     1
e   3496 10732     3
e   3496 12261    14
e   3496 12483     7
e   3496 12554     3
e   3496 12595     1
e   3497  7089     1
e   3500  6244     5
e   3500  7382     3
e   3500  7457     3
e   3500  8240     1
e   3500  8996     1
e   3500  9385     4
e   3500 10683     1
e   3500 11864     2
e   3500 12719     4
