c  DAYS-w instance, from daysall.net file
c  Vertices in file daysall-vertices0.dat
c  Edges in file daysall-edges0.dat
c  
p edges  13308     62137
e    966  3163     1
e    966  3817     1
e    966  4090     1
e    966  4512     1
e    966  4708     1
e    966  4882     1
e    966  4898     1
e    966  8794     2
e    966  9270     2
e    966  9717     1
e    966  9912     1
e    966 10110     2
e    966 10796     1
e    966 12207     2
e    966 12261     1
e    966 12483     4
e    966 13231     1
e    968  1484     1
e    974  1365     1
e    974  6390     1
e    974  9210     1
e    974 11248     1
e    976 10444     5
e    976 11916     2
e    976 12153     1
e    977  5937     1
e    977 12934     1
e    979  3457     1
e    979  4309     1
e    979  7016     2
e    979 11896     1
e    979 12962     1
e    980  1029     2
e    980  3009     2
e    980  8146     2
e    980 11478     1
e    980 11498     1
e    980 11873     1
e    980 11966     2
e    980 13136     1
e    982  1960     2
e    982  5096     1
e    982  6031     4
e    982  6032     2
e    982  6246     1
e    982  7597     1
e    982  9104     1
e    982 12022     8
e    982 12895     8
e    984  7244     1
e    984  7365     1
e    984  8541     2
e    984 10274     1
e    984 11200     1
e    985  5598     5
e    985 12897     2
e    986  1196     2
e    986  1744     1
e    986  2002     6
e    986  2182     2
e    986  2501     3
e    986  2951     2
e    986  3255     2
e    986  4600     1
e    986  4728     4
e    986  5388     1
e    986  5668     3
e    986  5759     6
e    986  7961     1
e    986  8193     3
e    986  8328     4
e    986  8495     1
e    986  9158     4
e    986 10125     1
e    986 10928     4
e    986 11646     1
e    986 11850     1
e    993  6205     2
e    995  1150     5
e    995  1200    25
e    995  3075     1
e    995  3376     1
e    995  3608     1
e    995  4173     1
e    995  4190     3
e    995  4248     2
e    995  5508     1
e    995  5579     1
e    995  6068     1
e    995  8121     3
e    995  8225     1
e    995  8240     1
e    995  8988     3
e    995  8992     1
e    995  9157     1
e    995  9375     5
e    995  9927     1
e    995 10233     1
e    995 10715     1
e    995 11495     3
e    995 11724     1
e    995 11757     3
e    995 11795     1
e    995 11901     1
e    995 11904    21
e    995 11910     1
e    995 12001     1
e    995 12261     2
e    995 12575     1
e    995 13070     1
e    995 13148     5
e    996  1416     1
e    996  1746     2
e    996  1805     1
e    996  2937     6
e    996  4090     1
e    996  7362     1
e    996  7388     1
e    996  8929     1
e    996  9235     1
e    996  9375     2
e    996 10090     1
e    996 10715     1
e    996 10916     2
e    996 11612     6
e    996 12589     1
e    996 13144     1
e    998  9568     1
e    998 12819     1
e    999  1094     3
e    999  1440     3
e    999  1925     1
e    999  4483     1
e    999  6260     1
e    999  9768     4
e    999 12001     1
e    999 13028     1
e   1002  1318     2
e   1002  3107     2
e   1002  7974     2
e   1002  8895     2
e   1002  9375     3
e   1002 10959     1
e   1002 10982     1
e   1002 12910     2
e   1002 12934     2
e   1002 12955     1
e   1003  2829     1
e   1003  3961     1
e   1003  5829     1
e   1003  6923     1
e   1003  9375     1
e   1003 10289     1
e   1003 11295     1
e   1004  1649     1
e   1005 10048     1
e   1008  3260     2
e   1008  4423     1
e   1008  5183     2
e   1008  6042     1
e   1008  9050     2
e   1008 12603     2
e   1009  9388     2
e   1009 10248     2
e   1013  1721     1
e   1013 12910     1
e   1014  8996     1
e   1014 12483     1
e   1015  2829     1
e   1015  6495     1
e   1015  6723     1
e   1015  8240     1
e   1015  8766     1
e   1015  9375     3
e   1015 10346     1
e   1015 11295     1
e   1015 11321     1
e   1015 11612     1
e   1018  2430     1
e   1018  3000     1
e   1018  3232     2
e   1018  5183     2
e   1018  5658     1
e   1018  7016     3
e   1018  7220     3
e   1018  8319     1
e   1018  9072     1
e   1018  9132     1
e   1018  9158     1
e   1018 10608     1
e   1018 12910     4
e   1018 13003     1
e   1018 13291     1
e   1019  1251     1
e   1019  1746     1
e   1019  2709     1
e   1019  3020     5
e   1019  4743     3
e   1019  4760    21
e   1019  5808     1
e   1019  6260     3
e   1019  6939     1
e   1019  7588     3
e   1019  8196    21
e   1019  9147     4
e   1019  9337     6
e   1019 10026     1
e   1019 10027     1
e   1019 10136     3
e   1019 10636     7
e   1019 11385     9
e   1019 12022     4
e   1019 12483     7
e   1019 12934     3
e   1021  2343     2
e   1021  2709     3
e   1021  2830     1
e   1021  3348     1
e   1021  3393     1
e   1021  4930     2
e   1021  5834     1
e   1021  5835     1
e   1021  6977     2
e   1021  9760     1
e   1022  2471     1
e   1022  2830    21
e   1022  2987     1
e   1022  3893     5
e   1022  3960     1
e   1022  4467     2
e   1022  4593     7
e   1022  5080     2
e   1022  6317     1
e   1022  6991     4
e   1022  7359     2
e   1022  7391     3
e   1022  7740     4
e   1022  7961     1
e   1022  8196     4
e   1022  8264     2
e   1022  8758     1
e   1022  8866     1
e   1022  9221     4
e   1022  9375     6
e   1022  9386     3
e   1022  9775     1
e   1022  9778     3
e   1022 10077     2
e   1022 10215     2
e   1022 10511     1
e   1022 10636     1
e   1022 11055     2
e   1022 12334     4
e   1022 12381     8
e   1022 12483     2
e   1022 13048     3
e   1023  8999     3
e   1023 12934     2
e   1024  1058     2
e   1024  1792     2
e   1024  3307     1
e   1024  7892     1
e   1024  9385     1
e   1024 11163     2
e   1024 11500     1
e   1024 13216     2
e   1025  2099     1
e   1025 10980     1
e   1025 12179     1
e   1028  1097     4
e   1028  1156     1
e   1028  1251     4
e   1028  1326     1
e   1028  1416     3
e   1028  1638     1
e   1028  1665    12
e   1028  1721     1
e   1028  1961     3
e   1028  2116     3
e   1028  2403     1
e   1028  2501     2
e   1028  2568     1
e   1028  2691     2
e   1028  2778     5
e   1028  2805     2
e   1028  2836     5
e   1028  2884     1
e   1028  3009     4
e   1028  3292     1
e   1028  3445     1
e   1028  3661     2
e   1028  3813     2
e   1028  3904     4
e   1028  3960     5
e   1028  4003     2
e   1028  4112     2
e   1028  4256     5
e   1028  4357     2
e   1028  4483     4
e   1028  4577     4
e   1028  4578    10
e   1028  4774     1
e   1028  4885     1
e   1028  4886     1
e   1028  5183     6
e   1028  5277     2
e   1028  5280     3
e   1028  5315    24
e   1028  5322     1
e   1028  5513     2
e   1028  5811     1
e   1028  5890     1
e   1028  6042     2
e   1028  6244     1
e   1028  6281     1
e   1028  6336     2
e   1028  6338     9
e   1028  6349     1
e   1028  6460     4
e   1028  6531    11
e   1028  6588     4
e   1028  6660     5
e   1028  6666     1
e   1028  6863     1
e   1028  6884     5
e   1028  6940     9
e   1028  6944     6
e   1028  7089     1
e   1028  7388    33
e   1028  7504    13
e   1028  7623     1
e   1028  7680     6
e   1028  7988     4
e   1028  8061     1
e   1028  8075    33
e   1028  8106     2
e   1028  8150     6
e   1028  8444     1
e   1028  8500     2
e   1028  8529     1
e   1028  8531     6
e   1028  8809     2
e   1028  8996     1
e   1028  9158     1
e   1028  9187     5
e   1028  9441     4
e   1028  9518     1
e   1028  9954     2
e   1028 10248     1
e   1028 10346     1
e   1028 10511     1
e   1028 10627     4
e   1028 10933     2
e   1028 11346    28
e   1028 11464     1
e   1028 11500     2
e   1028 11612    10
e   1028 11613     2
e   1028 11646     3
e   1028 11757     2
e   1028 11795     1
e   1028 11890     2
e   1028 11944     1
e   1028 11966     2
e   1028 11973     2
e   1028 12011     1
e   1028 12022     2
e   1028 12255     1
e   1028 12483     7
e   1028 12725     1
e   1028 12767     5
e   1028 12807     1
e   1028 12875     2
e   1028 12910     6
e   1028 12982     1
e   1028 13003     2
e   1028 13144    16
e   1029  1200     1
e   1029  1326     3
e   1029  2498     1
e   1029  2724     2
e   1029  3473     1
e   1029  4489     2
e   1029  5802     3
e   1029  5829     1
e   1029  6338     1
e   1029  6356     1
e   1029  7622     1
e   1029  8075     5
e   1029 10036     2
e   1029 10176     1
e   1029 11385     1
e   1029 12767     5
e   1029 12844     3
e   1030  2818     1
e   1032  3209     1
e   1032  5001     1
e   1032 11356     1
e   1034  5277     1
e   1034  5315     2
e   1034  8778     1
e   1034 10593    17
e   1034 10848     3
e   1035  1325     1
e   1035  7388     3
e   1035  8996     1
e   1035 11202     1
e   1035 11631     1
e   1035 12797     1
e   1036  2182    12
e   1036  2887    19
e   1036  4699    14
e   1036  7420    13
e   1036  7516     5
e   1036  8264     3
e   1036  8546     2
e   1036 10007    12
e   1036 10497     1
e   1036 12153    12
e   1037  3787     1
e   1037  7102     1
e   1037  8121     1
e   1038  2621     1
e   1038  2625     2
e   1038 11556     1
e   1043 10130     1
e   1044  5096     1
e   1044  6949     1
e   1044  7061     1
e   1044  8826     1
e   1045  7169     1
e   1045  9496     1
e   1046  6338     1
e   1046 10039     1
e   1046 11890     1
e   1047  2818     1
e   1047  6298     1
e   1047 12483     1
e   1049  2149     1
e   1049  2228     1
e   1049  4845     1
e   1051 11825     1
e   1051 13134     1
e   1054  1200     1
e   1054  3496     1
e   1054 12963     1
e   1055  2730     2
e   1055  8530     2
e   1055 12084     2
e   1056 12122    10
e   1058  1120     1
e   1058  1161     1
e   1058  1185     4
e   1058  1187     1
e   1058  1200     9
e   1058  1214     4
e   1058  1459     1
e   1058  1462     2
e   1058  1508     2
e   1058  1768     1
e   1058  1780     2
e   1058  1824     7
e   1058  1833     2
e   1058  1941     1
e   1058  2001     6
e   1058  2002     4
e   1058  2045     1
e   1058  2058     5
e   1058  2112     1
e   1058  2174     5
e   1058  2309     1
e   1058  2320     2
e   1058  2323     5
e   1058  2417     4
e   1058  2446     2
e   1058  2448     1
e   1058  2501     6
e   1058  2528     3
e   1058  2648    11
e   1058  2691     3
e   1058  2730     4
e   1058  2782     2
e   1058  2803     1
e   1058  2920     3
e   1058  2942     2
e   1058  2954     1
e   1058  2955     5
e   1058  3009    10
e   1058  3083     2
e   1058  3161     1
e   1058  3209    13
e   1058  3260     7
e   1058  3297     1
e   1058  3386     1
e   1058  3492     5
e   1058  3496     3
e   1058  3539     1
