c  DAYS-w instance, from daysall.net file
c  Vertices in file daysall-vertices0.dat
c  Edges in file daysall-edges0.dat
c  
p edges  13308     26943
e   1200  1543     1
e   1200  1576     1
e   1200  1659     2
e   1200  1665   135
e   1200  1721     8
e   1200  1746     2
e   1200  1780     2
e   1200  1792    33
e   1200  1833     6
e   1200  1927     1
e   1200  1940     6
e   1200  2001     7
e   1200  2032     1
e   1200  2058    11
e   1200  2116     7
e   1200  2122     1
e   1200  2142     4
e   1200  2182    13
e   1200  2225     3
e   1200  2243     5
e   1200  2258     4
e   1200  2306     1
e   1200  2320     3
e   1200  2417     2
e   1200  2422     9
e   1200  2432     1
e   1200  2495     1
e   1200  2501    26
e   1200  2509     1
e   1200  2512     5
e   1200  2568     4
e   1200  2598     1
e   1200  2606     1
e   1200  2651     3
e   1200  2682     1
e   1200  2698     3
e   1200  2702     7
e   1200  2703     1
e   1200  2707     1
e   1200  2733     1
e   1200  2780    12
e   1200  2794     8
e   1200  2805     4
e   1200  2836     7
e   1200  2880     1
e   1200  2944    46
e   1200  2981     1
e   1200  3009    51
e   1200  3029     3
e   1200  3048     6
e   1200  3072     2
e   1200  3075     1
e   1200  3079     7
e   1200  3114     9
e   1200  3122     2
e   1200  3155     1
e   1200  3209     4
e   1200  3229     2
e   1200  3260    61
e   1200  3281    78
e   1200  3285     5
e   1200  3292     6
e   1200  3301     3
e   1200  3336     1
e   1200  3376     4
e   1200  3389     2
e   1200  3416     3
e   1200  3436     1
e   1200  3469     2
e   1200  3470     3
e   1200  3496    77
e   1200  3500     1
e   1200  3508     1
e   1200  3565     6
e   1200  3612     1
e   1200  3665     1
e   1200  3675     2
e   1200  3682     1
e   1200  3747     1
e   1200  3796     4
e   1200  3841     1
e   1200  3893     7
e   1200  3904     3
e   1200  3922     6
e   1200  3926     3
e   1200  3927    16
e   1200  3954     3
e   1200  3960     9
e   1200  4010     1
e   1200  4040    12
e   1200  4112     5
e   1200  4128     2
e   1200  4174     1
e   1200  4236     8
e   1200  4248     9
e   1200  4259     1
e   1200  4282     4
e   1200  4289     1
e   1200  4319     3
e   1200  4320     2
e   1200  4338     2
e   1200  4339     1
e   1200  4373     3
e   1200  4383     3
e   1200  4398     2
e   1200  4423    11
e   1200  4483    22
e   1200  4489    38
e   1200  4498     7
e   1200  4593     6
e   1200  4597     7
e   1200  4634     5
e   1200  4699     4
e   1200  4713     9
e   1200  4718     1
e   1200  4741    17
e   1200  4750     3
e   1200  4808     2
e   1200  4851     1
e   1200  4868     2
e   1200  4881     1
e   1200  4920     2
e   1200  4922     6
e   1200  4971     3
e   1200  4983     2
e   1200  5024     1
e   1200  5129    20
e   1200  5132     3
e   1200  5225     6
e   1200  5277    20
e   1200  5300     4
e   1200  5326     1
e   1200  5522     1
e   1200  5562     6
e   1200  5579     8
e   1200  5684   269
e   1200  5689     5
e   1200  5690    40
e   1200  5691     8
e   1200  5718     1
e   1200  5720     5
e   1200  5721     5
e   1200  5800     6
e   1200  5801     2
e   1200  5802     6
e   1200  5808     7
e   1200  5822     1
e   1200  5829    25
e   1200  5971     1
e   1200  5972     1
e   1200  5977     2
e   1200  5980    14
e   1200  5997     3
e   1200  6005     1
e   1200  6042     9
e   1200  6051     3
e   1200  6072     3
e   1200  6090     2
e   1200  6117    16
e   1200  6139     1
e   1200  6148     4
e   1200  6197     2
e   1200  6244     7
e   1200  6281    25
e   1200  6284     4
e   1200  6292     9
e   1200  6293    15
e   1200  6298     2
e   1200  6353    11
e   1200  6414    18
e   1200  6508     1
e   1200  6540     1
e   1200  6563     1
e   1200  6580    15
e   1200  6581     3
e   1200  6599    13
e   1200  6654     1
e   1200  6660     4
e   1200  6666     3
e   1200  6710     3
e   1200  6752     2
e   1200  6757     2
e   1200  6762     6
e   1200  6764     2
e   1200  6829     1
e   1200  6870    10
e   1200  6884     7
e   1200  6897     6
e   1200  6923     4
e   1200  6940    19
e   1200  6979     1
e   1200  6991     1
e   1200  7016     4
e   1200  7051     6
e   1200  7089    11
e   1200  7133     6
e   1200  7136     1
e   1200  7186     1
e   1200  7201     3
e   1200  7206     9
e   1200  7215     1
e   1200  7220     4
e   1200  7351     3
e   1200  7359    20
e   1200  7362     1
e   1200  7388    14
e   1200  7396     3
e   1200  7400     5
e   1200  7457     5
e   1200  7502     3
e   1200  7506     9
e   1200  7511    29
e   1200  7543     2
e   1200  7588     7
e   1200  7608     4
e   1200  7622     5
e   1200  7627     1
e   1200  7650     9
e   1200  7657     1
e   1200  7673     2
e   1200  7716     2
e   1200  7815    14
e   1200  7862     4
e   1200  7899    11
e   1200  7942     1
e   1200  7948    13
e   1200  7971     3
e   1200  7981     3
e   1200  8042     6
e   1200  8049     4
e   1200  8060     3
e   1200  8062     6
e   1200  8146    39
e   1200  8169     7
e   1200  8189     4
e   1200  8200     3
e   1200  8229     1
e   1200  8232     1
e   1200  8240    42
e   1200  8245   437
e   1200  8261    18
e   1200  8264     3
e   1200  8291    10
e   1200  8387     1
e   1200  8397     9
e   1200  8428     1
e   1200  8444     6
e   1200  8457     1
e   1200  8497     1
e   1200  8509     3
e   1200  8528     2
e   1200  8529     4
e   1200  8531    26
e   1200  8597     4
e   1200  8615    14
e   1200  8666     5
e   1200  8752     2
e   1200  8790     1
e   1200  8798     1
e   1200  8801     5
e   1200  8809    14
e   1200  8837     1
e   1200  8870    25
e   1200  8897     2
e   1200  8929     4
e   1200  8936     1
e   1200  8942     1
e   1200  8964    25
e   1200  8992    55
e   1200  8996   176
e   1200  8999    16
e   1200  9030     3
e   1200  9104     2
e   1200  9147    12
e   1200  9158   146
e   1200  9210     2
e   1200  9263     4
e   1200  9270    72
e   1200  9312     4
e   1200  9375    65
e   1200  9384     8
e   1200  9385     8
e   1200  9404     4
e   1200  9405     1
e   1200  9421     2
e   1200  9565     1
e   1200  9568     5
e   1200  9591     9
e   1200  9659     7
e   1200  9725     2
e   1200  9806     1
e   1200  9896     2
e   1200  9912     5
e   1200 10007     2
e   1200 10026    22
e   1200 10036     7
e   1200 10087     4
e   1200 10088     1
e   1200 10090    58
e   1200 10091    22
e   1200 10101     8
e   1200 10110    25
e   1200 10119     1
e   1200 10195     3
e   1200 10197    12
e   1200 10233     8
e   1200 10267     2
e   1200 10268     1
e   1200 10339     5
e   1200 10387     2
e   1200 10409     1
e   1200 10491     4
e   1200 10493    15
e   1200 10511    11
e   1200 10530     6
e   1200 10603     5
e   1200 10613     4
e   1200 10636    25
e   1200 10715    13
e   1200 10738     2
e   1200 10765     3
e   1200 10797     3
e   1200 10858     9
e   1200 10889     3
e   1200 10948    11
e   1200 10955     8
e   1200 10982    16
e   1200 11065     1
e   1200 11077     1
e   1200 11111     4
e   1200 11152     1
e   1200 11155     6
e   1200 11162    13
e   1200 11178     1
e   1200 11213     2
e   1200 11219     6
e   1200 11227     2
e   1200 11269     7
e   1200 11303     1
e   1200 11304     4
e   1200 11340     6
e   1200 11403     2
e   1200 11424     2
e   1200 11448     1
e   1200 11478    13
e   1200 11482     1
e   1200 11490     3
e   1200 11504     6
e   1200 11549     1
e   1200 11559     3
e   1200 11563   173
e   1200 11633     4
e   1200 11646    21
e   1200 11649     8
e   1200 11660     1
e   1200 11695     7
e   1200 11696     2
e   1200 11699     1
e   1200 11701     5
e   1200 11710     6
e   1200 11787     1
e   1200 11795    39
e   1200 11854     2
e   1200 11868     1
e   1200 11871     2
e   1200 11896     3
e   1200 11897     1
e   1200 11900   208
e   1200 11901    22
e   1200 11904   159
e   1200 11927    72
e   1200 11950     6
e   1200 11966    27
e   1200 12001    11
e   1200 12022    37
e   1200 12034     3
e   1200 12064    12
e   1200 12103     2
e   1200 12122     7
e   1200 12141     8
e   1200 12147     2
e   1200 12150     2
e   1200 12203     2
e   1200 12227     7
e   1200 12255     3
e   1200 12261   251
e   1200 12271     4
e   1200 12301    17
e   1200 12306    11
e   1200 12341     2
e   1200 12389     1
e   1200 12483   745
e   1200 12512     1
e   1200 12530    18
e   1200 12545     1
e   1200 12595     1
e   1200 12603    15
e   1200 12681     1
e   1200 12723     2
e   1200 12725    52
e   1200 12730     2
e   1200 12781     1
e   1200 12797     2
e   1200 12814     4
e   1200 12838     1
e   1200 12844    70
e   1200 12860     4
e   1200 12875    28
e   1200 12894    18
e   1200 12910   104
e   1200 12931    32
e   1200 12934    15
e   1200 12962    14
e   1200 12963   182
e   1200 12982     1
e   1200 12991     3
e   1200 13028    11
e   1200 13083     1
e   1200 13133     4
e   1200 13134     6
e   1200 13136     5
e   1200 13144    22
e   1200 13148   304
e   1200 13165     1
e   1200 13178     1
e   1200 13189     1
e   1200 13190     1
e   1200 13206     1
e   1200 13210    11
e   1200 13213     1
e   1200 13216    13
e   1200 13231     1
e   1200 13290     7
e   1201 12479     1
e   1201 12483     1
e   1202  2232     1
e   1202  3446     1
e   1202  3665     1
e   1202  4319     1
e   1202  5611     1
e   1202  5881     1
e   1202  6072     1
e   1202  6756     1
e   1202  7089     1
e   1202  7179     1
e   1202  8235     2
e   1202  8531     1
e   1202  9158     1
e   1202  9375     3
e   1202 10110     1
e   1202 12137     1
e   1202 12483     4
e   1202 12729     1
e   1202 13028     5
e   1202 13148     1
e   1202 13210     1
e   1203  8443     1
e   1203 10394     1
e   1203 12483     2
e   1203 12844     1
e   1204  5721     1
e   1204 11901     1
e   1206  3428     1
e   1206  5684     6
e   1206  5690     2
e   1206  9375     3
e   1206 11757     2
e   1206 11795     3
e   1206 12141     1
e   1206 12554     1
e   1206 13136     1
e   1207  9326     5
e   1207 12746     4
e   1209  4699    46
e   1209  8897     1
e   1209  9120    22
e   1209 10889     2
e   1209 12474     4
e   1209 12478     2
e   1210  3421     1
e   1210  3685     2
e   1210  4733     7
e   1210  7388     9
e   1210  7543     3
e   1210  7597     9
e   1210  8900     1
e   1210  9104     1
e   1210 10507     3
e   1210 11356     1
e   1210 12940     3
e   1211  5720     1
e   1211 10011     1
e   1212  2717     3
e   1212  3580     2
e   1212  4483     2
e   1212  5030    33
e   1212  6502    17
e   1212  7133     2
e   1212  7504     2
e   1212  8261     1
e   1212 10540     2
e   1212 12483    35
e   1214  3637     1
e   1214  7745     5
e   1214 12117     2
e   1217  4483     4
e   1217 12483     1
e   1225  4483     4
e   1225  5108     1
e   1225  5690     8
e   1225  8531     2
e   1225  9158     9
e   1225 12001     3
e   1225 12483    30
e   1225 12962     4
e   1227  2829     2
e   1227  7622     1
e   1227  8261     4
e   1227  9158     2
e   1227 10027     3
e   1227 12483     5
e   1227 12962     1
e   1232  5550     1
e   1232  5696     1
e   1234  8531     1
e   1234  8615     1
e   1234 11904     1
e   1236  5615     1
e   1236  9786     1
e   1236 11490     1
e   1236 12967     1
e   1239  4791     1
e   1239  6654     1
e   1240  8996     1
e   1240 11787     1
e   1240 12022     1
e   1241  6828     1
e   1246  1416     2
e   1246  2323     1
e   1246  2714     1
e   1246  4791     3
e   1246  5745     2
e   1246  8396     3
e   1246  9630     1
e   1246 10059     1
e   1246 11691     2
e   1246 12483     2
e   1246 12627     1
e   1247  9387     2
e   1248  4671     1
e   1248  8865     1
e   1251  1272    13
e   1251  1649     4
e   1251  1833     8
e   1251  1925     9
e   1251  1935     1
e   1251  2116     2
e   1251  2142     1
e   1251  2309     1
e   1251  2501     3
e   1251  2508     1
e   1251  2884     2
e   1251  3096     2
e   1251  3108     1
e   1251  4003     1
e   1251  4051     2
e   1251  4114     1
e   1251  4235     6
e   1251  4318     6
e   1251  4427     1
e   1251  4483     6
e   1251  4498    20
e   1251  4597     2
e   1251  4613     3
